Ouzo,37,0,1,1,19
Ovaltine cocoa,2,0,0,0,18
Overproof rum,10,0,1,1,3
PAMA pomegranate liqueur,3,0,0,0,8
Papaya,5,0,1,1,14
Papaya juice,12,0,1,1,11
Papaya nectar,1,0,0,0,17
Paprika,1,0,0,0,15
Paraiso,1,0,0,0,8
Parfait Amour orange liqueur,18,0,1,1,8
Parfait d'Amour,10,0,1,1,8
Parma violet liqueur,1,0,0,0,8
Parmesan cheese,1,0,0,0,12
Partida agave nectar,1,0,0,0,17
Partida Tequila Blanco,1,0,0,0,6
Passion-fruit,4,0,0,0,14
Passion-fruit juice,73,0,1,1,11
Passion-fruit liqueur,3,0,0,0,8
Passion-fruit nectar,2,0,0,0,17
Passion-fruit puree,4,0,0,0,17
Passion-fruit syrup,35,0,1,1,11
Passoa liqueur,50,0,1,1,8
Pastis liqueur,4,0,0,0,8
Patron Citronge liqueur,2,0,0,0,8
Patron silver tequila,11,0,1,1,6
Paul Masson brandy,1,0,0,0,5
Paul Masson chocolate hazelnut liqueur,1,0,0,0,8
Peach,43,0,1,1,14
Peach bitters,1,0,0,0,15
Peach brandy,43,0,1,1,5
Peach iced tea,1,0,0,0,18
Peach juice,18,0,1,1,11
Peach kernel,1,0,0,0,15
Peach liqueur,16,0,1,1,8
Peach nectar,18,0,1,1,17
Peach papaya juice,1,0,0,0,11
Peach puree,3,0,0,0,17
Peach schnapps,784,0,1,1,7
Peach sherbet,1,0,0,0,12
Peach soda,2,0,0,0,10
Peach Vodka,18,0,1,1,1
Peach-flavored water,1,0,0,0,10
Peachtree schnapps,39,0,1,1,7
Peanut butter,4,0,0,0,16
Peanut liqueur,1,0,0,0,8
Pear,3,0,0,0,14
Pear brandy,2,0,0,0,5
Pear cider,2,0,0,0,10
Pear juice,7,0,1,1,11
Pear liqueur,13,0,1,1,8
Pear nectar,1,0,0,0,17
Pear puree,1,0,0,0,17
Pear schnapps,3,0,0,0,7
Pear soft drink,3,0,0,0,10
Pear syrup,1,0,0,0,11
Pear vodka,1,0,0,0,1
Pecan nuts,1,0,0,0,14
Pecher Mignon peach liqueur,3,0,0,0,8
Pedro Ximinez sherry,1,0,0,0,9
Pepe Lopez cream of coconut,1,0,0,0,8
Pepper sauce,2,0,0,0,15
Pepper vodka,12,0,1,1,1
Peppermint extract,2,0,0,0,15
Peppermint liqueur,6,0,1,1,8
Peppermint schnapps,183,0,1,1,7
Pepperoncini,1,0,0,0,15
Peppers,22,0,1,1,14
Pepsi Cola,53,0,1,1,10
Pepsi Diet,2,0,0,0,10
Pepsi Holiday Spice,2,0,0,0,10
Pepsi Orange Slice soda,1,0,0,0,10
Pepsi Slice soda,2,0,0,0,10
Pepsi Twist cola,1,0,0,0,10
Pepsi Vanilla cola,4,0,0,0,10
Pepsi Wild Cherry cola,2,0,0,0,10
Pernod,35,0,1,1,8
Pernod licorice liqueur,78,0,1,1,8
Perrier lemon soda water,2,0,0,0,10
Perrier lime soda water,1,0,0,0,10
Perrier soda water,1,0,0,0,10
Persimmon juice,1,0,0,0,11
Peruvian Pisco brandy,1,0,0,0,5
Petit Syrah wine,1,0,0,0,9
Petrol,1,0,0,0,16
Peychaud bitters,18,0,1,1,15
Phillips Butter Ripple Schnapps,4,0,0,0,7
Phillips butterscotch schnapps,1,0,0,0,7
Phillips Hot 100 cinnamon schnapps,1,0,0,0,7
Phillips peppermint schnapps,1,0,0,0,7
Phillips Union blended whiskey,2,0,0,0,4
Pickle,1,0,0,0,15
Pickle brine,1,0,0,0,15
Pickle juice,7,0,1,1,11
Pickled pepper,1,0,0,0,15
Pimento herbal liqueur,1,0,0,0,8
Pimm's gin,15,0,1,1,2
Pimm's No. 1,8,0,1,1,8
Pimm's Summer Punch,1,0,0,0,10
Pimp apple juice,5,0,1,1,11
Pina Colada,9,0,1,1,8
Pina colada mix,39,0,1,1,11
Pine-mango-guava juice,1,0,0,0,11
Pine-orange-banana juice,3,0,0,0,11
Pineapple,129,0,1,1,14
Pineapple jell-o,2,0,0,0,17
Pineapple juice,1552,0,1,1,11
Pineapple liqueur,6,0,1,1,8
Pineapple rum,21,0,1,1,3
Pineapple sherbet,1,0,0,0,12
Pineapple soda,2,0,0,0,10
Pineapple syrup,14,0,1,1,11
Pineapple vodka,6,0,1,1,1
Pineapple wine,2,0,0,0,9
Pineapple-coconut juice,2,0,0,0,11
Pineapple-orange juice,1,0,0,0,11
Pineapple-orange-banana juice,3,0,0,0,11
Pineapple-starfruit juice,1,0,0,0,11
Pineau des Charentes,1,0,0,0,8
Pineau des Charentes red wine,2,0,0,0,9
Pineau des Charentes white wine,6,0,1,1,9
Pink grapefruit juice,6,0,1,1,11
Pink lemonade,37,0,1,1,10
Pinot Grigio white wine,1,0,0,0,9
Pisang Ambon,44,0,1,1,8
Pisang Ambon liqueur,28,0,1,1,8
Pisco brandy,14,0,1,1,5
Pistachio ice cream,1,0,0,0,12
Pistachio liqueur,1,0,0,0,8
Players Extreme caramel-infused vodka,1,0,0,0,1
Plum brandy,3,0,0,0,5
Plum Juice,1,0,0,0,11
Plum Wine,4,0,0,0,9
Plums,1,0,0,0,14
Plymouth gin,13,0,1,1,2
Polignac cognac,1,0,0,0,5
Polish vodka,3,0,0,0,1
Polmos,1,0,0,0,19
POM pomegranate juice,4,0,0,0,11
Pomegranate,2,0,0,0,14
Pomegranate juice,21,0,1,1,11
Pomegranate liqueur,1,0,0,0,8
Pomegranate schnapps,3,0,0,0,7
Ponche Caballero Italian liqueur,1,0,0,0,8
Pop Rocks candy,2,0,0,0,16
Pop-Ice,1,0,0,0,16
Popov vodka,2,0,0,0,1
Popsicle,3,0,0,0,12
Port,45,0,1,1,9
Potter's vodka,1,0,0,0,1
Powdered sugar,208,0,1,1,17
Powerade energy drink,1,0,0,0,10
Powerade lemon-lime powder,1,0,0,0,11
Powers Irish whiskey,2,0,0,0,4
Praline New Orleans-style pecan liqueur,2,0,0,0,8
Pravda vodka,1,0,0,0,1
Presidente brandy,1,0,0,0,5
Prosecco sparkling wine,5,0,1,1,9
Prune,1,0,0,0,14
Prune juice,4,0,0,0,11
Puerto Rican dark rum,1,0,0,0,3
Pumpkin,3,0,0,0,14
Pumpkin puree,1,0,0,0,17
Punt e Mes red vermouth,15,0,1,1,9
Purple passion,1,0,0,0,19
Pushckin Black Sun vodka,1,0,0,0,1
Pusser's dark rum,4,0,0,0,3
Quetsch plum liqueur,1,0,0,0,8
Rainbow sherbert,2,0,0,0,12
Rainier lager,1,0,0,0,13
Raisins,8,0,1,1,14
Raki liqueur,3,0,0,0,8
Raspberries,31,0,1,1,14
Raspberry cordial,12,0,1,1,13
Raspberry di Amore,1,0,0,0,8
Raspberry ginger ale,1,0,0,0,10
Raspberry ice cream,1,0,0,0,12
Raspberry jam,2,0,0,0,17
Raspberry jell-o,1,0,0,0,17
Raspberry juice,19,0,1,1,11
Raspberry lemonade,3,0,0,0,10
Raspberry liqueur,95,0,1,1,8
Raspberry puree,1,0,0,0,17
Raspberry rum,3,0,0,0,3
Raspberry schnapps,45,0,1,1,7
Raspberry sherbet,2,0,0,0,12
Raspberry soda,3,0,0,0,10
Raspberry soda water,1,0,0,0,10
Raspberry syrup,35,0,1,1,11
Raspberry vodka,67,0,1,1,1
Raynal French brandy,1,0,0,0,5
Razzmatazz,17,0,1,1,8
Rebel Yell bourbon whiskey,4,0,0,0,4
Red bell peppers,1,0,0,0,14
Red Bordeaux wine,1,0,0,0,9
Red Bull energy drink,248,0,1,1,10
Red cayenne peppers,1,0,0,0,15
Red Cordial,1,0,0,0,11
Red curry paste,1,0,0,0,15
Red Grapefruit Juice,1,0,0,0,11
Red Greek wine,1,0,0,0,9
Red Jak energy drink,2,0,0,0,10
Red sambuca,1,0,0,0,8
Red sparkling wine,1,0,0,0,9
Red wine,68,0,1,1,9
Red Zinfandel wine,1,0,0,0,9
Redcurrant juice,1,0,0,0,11
RedRum rum,19,0,1,1,3
Remy Martin cognac,7,0,1,1,5
Remy Red cognac,4,0,0,0,5
Reunite Lambrusco,1,0,0,0,9
Rhubarb,1,0,0,0,15
Ribena blackcurrant cordial,1,0,0,0,13
Ricard,3,0,0,0,8
Ricard pastis,9,0,1,1,8
Rice wine,1,0,0,0,9
Roberto Cavalli Vodka,1,0,0,0,1
Rock and Rye liqueur,9,0,1,1,8
Rock candy syrup,2,0,0,0,11
Rock melon,1,0,0,0,14
Rockstar energy drink,14,0,1,1,10
Rockstar Juiced Guava energy drink,1,0,0,0,10
Romana black sambuca,5,0,1,1,8
Romana white sambuca,5,0,1,1,8
Ron Barcelo Imperial premium blend rum,1,0,0,0,3
Roncoco coconut liqueur,1,0,0,0,8
Root beer,60,0,1,1,10
Root beer schnapps,51,0,1,1,7
Rose Essence,1,0,0,0,15
Rose wine,1,0,0,0,9
Rose's blue raspberry mixer,4,0,0,0,11
Rose's Cocktail Infusions Cranberry Twist,1,0,0,0,10
Rose's grenadine syrup,19,0,1,1,11
Rose's lime juice,124,0,1,1,11
Rose's sour apple mix,5,0,1,1,11
Rose's sweet and sour mix,2,0,0,0,11
Rose's sweetened lime juice,69,0,1,1,11
Rose's triple sec,1,0,0,0,8
Rose's Watermelon Cocktail Infusion,1,0,0,0,10
Rosemary,1,0,0,0,15
Rosewater,3,0,0,0,10
Rosso vermouth,43,0,1,1,9
Royal Crown cola,2,0,0,0,10
Ruby grapefruit juice,1,0,0,0,11
Ruby port,16,0,1,1,9
Rum,463,0,1,1,3
Rum cream liqueur,5,0,1,1,3
Rum Tree liqueur,8,0,1,1,3
Rumba energy juice,1,0,0,0,10
Rumple Minze peppermint schnapps,135,0,1,1,7
Rye whiskey,43,0,1,1,4
Safari liqueur,12,0,1,1,8
Sagatiba Pura,20,0,1,1,3
Sailor Jerry spiced navy rum,7,0,1,1,3
Sake,9,0,1,1,9
Sake rice wine,37,0,1,1,9
Salsa,1,0,0,0,16
Salt,123,0,1,1,15
Sambuca,121,0,1,1,8
Sambuca di Amore liqueur,1,0,0,0,8
San Pellegrino,1,0,0,0,10
San Pellegrino Aranciata orange soda,1,0,0,0,10
San Pellegrino chinotto soda,1,0,0,0,10
San Pellegrino Limonata soda,2,0,0,0,10
Sangria,2,0,0,0,9
Sansachun Korean wine,1,0,0,0,9
Santa Cruz rum,1,0,0,0,3
Sarsaparilla,2,0,0,0,10
Sarticious gin,1,0,0,0,2
Saurer apfel,1,0,0,0,7
Sauternes white wine,1,0,0,0,9
Sauza blanco tequila,1,0,0,0,6
Sauza Conmemorativo tequila,6,0,1,1,6
Sauza Hornitos Reposado tequila,8,0,1,1,6
Sauza tequila,7,0,1,1,6
Sauza Tres Generaciones reposado tequila,1,0,0,0,6
Sazerac rye bourbon whiskey,1,0,0,0,4
Schnapps,7,0,1,1,7
Schweppes bitter lemon soda,6,0,1,1,10
Schweppes citrus soda,1,0,0,0,10
Schweppes club soda,1,0,0,0,10
Schweppes cream soda,1,0,0,0,10
Schweppes Duet soda,1,0,0,0,10
Schweppes ginger ale,2,0,0,0,10
Schweppes lemon soda,5,0,1,1,10
Schweppes lemonade,1,0,0,0,10
Schweppes pink lemonade,1,0,0,0,10
Schweppes raspberry ginger ale,2,0,0,0,10
Schweppes Russchian,25,0,1,1,10
Schweppes tonic water,1,0,0,0,10
Scoresby Scotch whiskey,1,0,0,0,4
Scorned Woman hot sauce,1,0,0,0,15
Scotch whiskey,256,0,1,1,4
Sea Dog Blue Paw Wheat Ale,1,0,0,0,9
Seagram's 7 whiskey,22,0,1,1,4
Seagram's black cherry vodka,1,0,0,0,1
Seagram's espresso vodka,1,0,0,0,1
Seagram's Extra Dry gin,1,0,0,0,2
Seagram's gin,11,0,1,1,2
Seagram's Lime Twisted gin,3,0,0,0,2
Seagram's vanilla vodka,1,0,0,0,1
Seagram's VO Canadian whiskey,1,0,0,0,4
Seagram's vodka,1,0,0,0,1
Sebor Absinth absinthe,2,0,0,0,19
Semtex Forte,1,0,0,0,10
Sherbet,22,0,1,1,12
Sherry,44,0,1,1,9
Shiso,2,0,0,0,15
Sho Chiku Bai Sake,1,0,0,0,9
Shochu,6,0,1,1,19
Sierra Mist soda,10,0,1,1,10
Silent Sam vodka,1,0,0,0,1
Silver rum,3,0,0,0,3
Silver tequila,19,0,1,1,6
Simple syrup,85,0,1,1,11
Simply Lemonade,1,0,0,0,10
Single cream,4,0,0,0,12
Sir Francis Drake spiced rum,1,0,0,0,3
Sirup of roses,2,0,0,0,11
Skimmed milk,2,0,0,0,12
Skittles,1,0,0,0,16
Skyy Blue vodka,3,0,0,0,1
Skyy citrus vodka,8,0,1,1,1
Skyy cosmopolitan mix,1,0,0,0,11
Skyy melon vodka,6,0,1,1,1
Skyy orange vodka,2,0,0,0,1
Skyy spiced vodka,1,0,0,0,1
Skyy vanilla vodka,3,0,0,0,1
Skyy vodka,39,0,1,1,1
Slim Jim,1,0,0,0,16
Sloe gin,176,0,1,1,2
Slush Puppie,1,0,0,0,16
Smirnoff apple vodka,3,0,0,0,1
Smirnoff Black Cherry Twist vodka,4,0,0,0,1
Smirnoff Black Ice,2,0,0,0,13
Smirnoff Blue Label vodka,4,0,0,0,1
Smirnoff Citrus Twist vodka,3,0,0,0,1
Smirnoff Cranberry Twist vodka,4,0,0,0,1
Smirnoff Green Apple Twist vodka,23,0,1,1,1
Smirnoff Ice,12,0,1,1,13
Smirnoff Ice Triple Black,3,0,0,0,13
Smirnoff Lemon Twist vodka,4,0,0,0,1
Smirnoff Lime Twist vodka,3,0,0,0,1
Smirnoff Maracuja Twist vodka,1,0,0,0,1
Smirnoff No. 21 Vodka,1,0,0,0,1
Smirnoff Orange Twist vodka,8,0,1,1,1
Smirnoff Raspberry Twist vodka,22,0,1,1,1
Smirnoff Red Label vodka,2,0,0,0,1
Smirnoff Silver Label vodka,1,0,0,0,1
Smirnoff Strawberry Twist vodka,3,0,0,0,1
Smirnoff Vanilla Twist vodka,14,0,1,1,1
Smirnoff vodka,102,0,1,1,1
Smirnoff Watermelon Twist vodka,8,0,1,1,1
Smirnoff watermelon vodka,6,0,1,1,1
Smoky barbecue sauce,1,0,0,0,15
Smucker's caramel syrup,1,0,0,0,11
Snapple,7,0,1,1,10
Snapple Earth soda,1,0,0,0,10
Snapple Kiwi-Strawberry soda,4,0,0,0,10
Snapple Lemonade soda,2,0,0,0,10
Snapple Lightning soda,1,0,0,0,10
Snapple Mango Madness soda,3,0,0,0,10
Snapple Rain soda,1,0,0,0,10
Snapple Raspberry Iced Tea soda,1,0,0,0,18
Snapple soda,1,0,0,0,10
Sobe Adrenaline Rush energy drink,2,0,0,0,10
Sobe Energy drink,2,0,0,0,10
Sobe Lizard Blizzard juice,1,0,0,0,11
Sobe No Fear energy drink,5,0,1,1,10
SoBe Synergy mango-orange juice,1,0,0,0,11
SoBe Tsunami orange juice,1,0,0,0,11
Soda water,233,0,1,1,10
Soho lychee liqueur,9,0,1,1,8
Soju,1,0,0,0,19
Sortilege Canadian whiskey liqueur,1,0,0,0,4
Sour apple jell-o,1,0,0,0,17
Sour apple liqueur,3,0,0,0,8
Sour apple mix,2,0,0,0,11
Sour Apple Pucker,17,0,1,1,8
Sour Apple Schnapps,4,0,0,0,7
Sour cherries,1,0,0,0,14
Sour cherry juice,2,0,0,0,11
Sour lemonade,1,0,0,0,10
Sour mix,209,0,1,1,11
Sour Puss apple liqueur,2,0,0,0,8
Sour Puss raspberry liqueur,24,0,1,1,8
Sourz apple liqueur,5,0,1,1,8
Sourz Tropical Blue liqueur,4,0,0,0,8
Southern Comfort,286,0,1,1,19
Southern Comfort Black Label peach schnapps,4,0,0,0,7
Southern Comfort peach liqueur,342,0,1,1,8
Soy milk,2,0,0,0,12
Soy sauce,7,0,1,1,15
Soymilk,1,0,0,0,16
Spanish brandy,4,0,0,0,5
Sparkling apple juice,1,0,0,0,11
Sparkling berry jello,1,0,0,0,17
Sparkling Burgundy wine,1,0,0,0,9
Sparkling white wine,15,0,1,1,9
Sparks energy drink,4,0,0,0,10
Spearmint,1,0,0,0,15
Spiced cider,1,0,0,0,10
Spiced rum,189,0,1,1,3
Spicy Hot V8 Juice,3,0,0,0,11
Sprite Remix,11,0,1,1,10
Sprite soda,523,0,1,1,10
Sprite Zero soda,3,0,0,0,10
Squid,1,0,0,0,16
Squirt citrus soda,37,0,1,1,10
St-Germain Elderflower Liqueur,1,0,0,0,8
St. Brendan's Irish cream liqueur,2,0,0,0,8
St. Hallvard,1,0,0,0,8
St. Raphael Aperitif de France wine,1,0,0,0,9
St. Vincent Sunset 169 proof rum,1,0,0,0,3
Starbucks coffee liqueur,4,0,0,0,8
Steak sauce,1,0,0,0,15
Steinhaeger gin,1,0,0,0,2
Stella Artois lager,2,0,0,0,13
Steven Seagal's Lightning Bolt,1,0,0,0,10
Stewart's key lime juice,1,0,0,0,11
Stewart's Orange 'n Cream soda,1,0,0,0,10
Stirrings Bloody Mary Rimmer,1,0,0,0,15
Stoli Blueberi vodka,6,0,1,1,1
Stoli Citros vodka,3,0,0,0,1
Stoli Kafya vodka,9,0,1,1,1
Stoli Limonnaya vodka,10,0,1,1,1
Stoli Ohranj vodka,27,0,1,1,1
Stoli Persik vodka,9,0,1,1,1
Stoli Pertsovka vodka,5,0,1,1,1
Stoli Razberi vodka,46,0,1,1,1
Stoli Strasberi vodka,18,0,1,1,1
Stoli Vanil vodka,70,0,1,1,1
Stoli Zinamon vodka,3,0,0,0,1
Stolichnaya vodka,49,0,1,1,1
Stone's ginger wine,4,0,0,0,9
Stout,4,0,0,0,13
Strawberries,139,0,1,1,14
Strawberry brandy,4,0,0,0,5
Strawberry crush,1,0,0,0,10
Strawberry daiquiri mix,12,0,1,1,11
Strawberry ice cream,3,0,0,0,12
Strawberry jell-o,3,0,0,0,17
Strawberry juice,13,0,1,1,11
Strawberry liqueur,67,0,1,1,8
Strawberry margarita mix,8,0,1,1,11
Strawberry mix,1,0,0,0,11
Strawberry puree,18,0,1,1,17
Strawberry schnapps,55,0,1,1,7
Strawberry soda,4,0,0,0,10
Strawberry syrup,32,0,1,1,11
Strawberry vodka,20,0,1,1,1
Strawberry wine,1,0,0,0,9
Strawberry-rhubarb mix,1,0,0,0,11
Strega herbal liqueur,17,0,1,1,8
Stroh 60 rum,1,0,0,0,3
Stroh 80 rum,5,0,1,1,3
Strongbow cider,5,0,1,1,10
Sugar,689,0,1,1,17
Sugar cane juice,2,0,0,0,11
Sugar syrup,185,0,1,1,11
Sun Drop citrus soda,3,0,0,0,10
Sunkist orange soda,4,0,0,0,10
Sunny Delight California Style orange juice,4,0,0,0,11
Sunny Delight Florida Style orange juice,1,0,0,0,11
Sunny Delight orange juice,38,0,1,1,11
Sunny Delight Tangy Original Style,1,0,0,0,10
Suntory mango liqueur,1,0,0,0,8
Suntory Royal whiskey,2,0,0,0,4
Superfine sugar,75,0,1,1,17
Surge soda,18,0,1,1,10
Svedka Citron vodka,1,0,0,0,1
Svedka clementine vodka,2,0,0,0,1
Svedka raspberry vodka,1,0,0,0,1
Svedka vodka,1,0,0,0,1
Swedish Punsch,9,0,1,1,3
Sweet and sour lemon bar mix,1,0,0,0,11
Sweet and sour mix,723,0,1,1,11
Sweet and sour sauce,1,0,0,0,15
Sweet gin,1,0,0,0,2
Sweet sherry,33,0,1,1,9
Sweet Vermouth,307,0,1,1,9
Sweet'N Low artificial sweetener,1,0,0,0,17
Sweetened condensed milk,1,0,0,0,12
Swiss chocolate almond liqueur,4,0,0,0,8
Swiss Mocha Cream liqueur,2,0,0,0,8
Syrup,11,0,1,1,11
Syrup of roses,1,0,0,0,11
Tabasco sauce,222,0,1,1,15
Taboo,3,0,0,0,1
Tamarillo,1,0,0,0,14
Tamarind,2,0,0,0,16
Tamarindo puree,1,0,0,0,17
Tampico fruit punch,2,0,0,0,10
Tampico juice,1,0,0,0,11
Tampico orange juice,1,0,0,0,11
Tang powdered soft drink,16,0,1,1,10
Tangerine juice,4,0,0,0,11
Tangerine schnapps,1,0,0,0,7
Tangerine-grapefruit juice,1,0,0,0,11
Tanqueray 10 gin,1,0,0,0,2
Tanqueray gin,41,0,1,1,2
Tanqueray Rangpur gin,3,0,0,0,2
Tanqueray Sterling vodka,2,0,0,0,1
Tapatio hot sauce,1,0,0,0,15
Tarantula Azul Tequila,3,0,0,0,6
Tawny port,20,0,1,1,9
Tazo Passion tea,1,0,0,0,18
Tea,44,0,1,1,18
Teichenne butterscotch schnapps,1,0,0,0,7
Tennessee whiskey,15,0,1,1,4
Tequila,724,0,1,1,6
Tequila Rose strawberry cream liqueur,49,0,1,1,6
Texsun Orange Pineapple Juice,1,0,0,0,11
The Perfect Puree of Napa Valley Scarlet Orange concentrate,1,0,0,0,17
Thor's Hammer vodka,1,0,0,0,1
Three Olives cherry vodka,9,0,1,1,1
Three Olives grape vodka,3,0,0,0,1
Three Olives orange vodka,2,0,0,0,1
Three Olives vanilla vodka,1,0,0,0,1
Three Olives vodka,4,0,0,0,1
Thunderbird,1,0,0,0,9
Thunderbird wine,1,0,0,0,9
Tia Maria chocolate liqueur,1,0,0,0,8
Tia Maria coffee liqueur,93,0,1,1,8
TicTac,1,0,0,0,16
Tio Pepe sherry,1,0,0,0,9
Toffee liqueur,1,0,0,0,8
Tomato,1,0,0,0,14
Tomato juice,63,0,1,1,11
Tomato ketchup,1,0,0,0,15
Tonic water,146,0,1,1,10
Tony Chachere's Creole Seasoning,1,0,0,0,15
Trader Joe's Spicy Cider,1,0,0,0,10
Triple Eight cranberry vodka,1,0,0,0,1
Triple Eight orange vodka,1,0,0,0,1
Triple Eight vodka,1,0,0,0,1
Triple sec,1183,0,1,1,8
Tropical-fruit puree,1,0,0,0,17
Tropical-fruit schnapps,7,0,1,1,7
Tropicana,7,0,1,1,11
Tropicana fruit punch,1,0,0,0,11
Tropicana Light Berry Blend,1,0,0,0,11
Tropicana orange juice,13,0,1,1,11
Tropicana Orange Strawberry Banana juice,1,0,0,0,11
Tropicana Peach Orchard Punch juice,2,0,0,0,11
Tropicana Tropical Fruit Furry Twister,1,0,0,0,11
Tropicana Twister Kinetic Kiwi Strawberry,1,0,0,0,11
Tropicana Twister Orange Cranberry Clash juice,1,0,0,0,11
Tropicana Twister watermelon-strawberry juice,2,0,0,0,11
Truffles chocolate liqueur,1,0,0,0,8
Tuaca citrus liqueur,29,0,1,1,8
Tullamore Dew Irish whiskey,5,0,1,1,4
Turkey Hill iced tea,1,0,0,0,18
Two Fingers gold tequila,1,0,0,0,6
Ultimat chocolate vanilla vodka,1,0,0,0,1
Underberg bitters,1,0,0,0,15
UV Blue raspberry vodka,17,0,1,1,1
UV Cherry vodka,5,0,1,1,1
UV Citruv citrus vodka,1,0,0,0,1
UV Green Apple vodka,1,0,0,0,1
UV orange vodka,2,0,0,0,1
V8 juice,17,0,1,1,11
V8 Splash raspberry lemonade,1,0,0,0,11
V8 Splash Tropical Blend,3,0,0,0,11
Van Der Hum liqueur,3,0,0,0,8
Vana Tallinn cream liqueur,2,0,0,0,8
Vanilla,19,0,1,1,15
Vanilla Chai tea,1,0,0,0,18
Vanilla cola,2,0,0,0,10
Vanilla extract,63,0,1,1,15
Vanilla ice cream,202,0,1,1,12
Vanilla liqueur,21,0,1,1,8
Vanilla rum,5,0,1,1,3
Vanilla schnapps,38,0,1,1,7
Vanilla syrup,9,0,1,1,11
Vanilla vodka,124,0,1,1,1
Vanille Royale vanilla cream liqueur,2,0,0,0,8
Vault energy drink,4,0,0,0,10
Vault Zero,1,0,0,0,10
Vermeer Dutch Chocolate Cream liqueur,2,0,0,0,8
Vernors Original ginger soda,3,0,0,0,10
Vess cream soda,1,0,0,0,10
Vimto blackcurrant squash,1,0,0,0,10
Vincent Van Gogh apple vodka,1,0,0,0,1
Vincent Van Gogh Dutch chocolate vodka,3,0,0,0,1
Vincent Van Gogh Espresso vodka,3,0,0,0,1
Vincent Van Gogh raspberry vodka,1,0,0,0,1
Vinegar,3,0,0,0,16
Vita Coco coconut water,1,0,0,0,11
Vitamin C,1,0,0,0,16
Viuda de Sanchez,2,0,0,0,9
Vladivar vodka,1,0,0,0,1
Vodka,3057,0,1,1,1
Voyant Chai cream liqueur,1,0,0,0,8
VS cognac,2,0,0,0,5
VSOP cognac,3,0,0,0,5
Walnut,1,0,0,0,14
Wasabi,1,0,0,0,16
Water,321,0,1,1,0
Watermelon,7,0,1,1,14
Watermelon juice,1,0,0,0,11
Watermelon liqueur,6,0,1,1,8
Watermelon mix,1,0,0,0,11
Watermelon schnapps,43,0,1,1,7
Watermelon vodka,3,0,0,0,1
Welch's grape juice,3,0,0,0,11
Welch's grape soda,1,0,0,0,10
Welch's Mango Twist fruit juice,1,0,0,0,11
Welch's orange-pineapple juice,1,0,0,0,11
Welch's strawberry breeze,1,0,0,0,11
West Coast Cooler,1,0,0,0,13
Whaler's Killer Coconut rum,1,0,0,0,3
Whaler's Pineapple Paradise rum,1,0,0,0,3
Whaler's vanilla rum,4,0,0,0,3
Wheatgrass,1,0,0,0,16
Wheatgrass juice,1,0,0,0,11
Whipped cream,322,0,1,1,12
Whiskey,172,0,1,1,4
Whiskey sour mix,2,0,0,0,11
White chocolate liqueur,20,0,1,1,8
White cranberry juice,3,0,0,0,11
White creme de cacao,183,0,1,1,8
White Creme de Menthe,124,0,1,1,8
White Curacao liqueur,21,0,1,1,8
White grape juice,9,0,1,1,11
White Lightning cider,2,0,0,0,10
White pepper,2,0,0,0,15
White port,4,0,0,0,9
White rum,359,0,1,1,3
White sambuca,16,0,1,1,8
White tequila,87,0,1,1,6
White wine,46,0,1,1,9
Wilcox chocolate milk,1,0,0,0,12
Wild Irish Rose wine,1,0,0,0,9
Wild Spirit chocolate raspberry liqueur,2,0,0,0,8
Wild Spirit liqueur,1,0,0,0,8
Wild strawberry liqueur,1,0,0,0,8
Wild Turkey 101 bourbon whiskey,21,0,1,1,4
Wild Turkey bourbon whiskey,81,0,1,1,4
Wildberry schnapps,13,0,1,1,7
Windsor Canadian whiskey,2,0,0,0,4
Wine cooler,1,0,0,0,13
Wiser's Canadian whiskey,1,0,0,0,4
WKD Original Vodka Blue,8,0,1,1,1
WKD Original Vodka Iron Brew,1,0,0,0,1
Woodford Reserve bourbon whiskey,1,0,0,0,4
Worcestershire sauce,59,0,1,1,15
Wormwood extract,4,0,0,0,15
Wyborowa vodka,2,0,0,0,1
X-Rated Fusion liqueur,2,0,0,0,8
X-treme green apple jell-o,1,0,0,0,17
XS Energy Drink - Cola,1,0,0,0,10
Xyience Big Apple energy drink,1,0,0,0,10
Yeast,4,0,0,0,15
Yellow Chartreuse,41,0,1,1,8
Yellow lemonade,1,0,0,0,10
Yoghurt,18,0,1,1,12
Yoo-hoo chocolate milk,5,0,1,1,12
Ypioca Ouro Cachaca,2,0,0,0,19
Yukon Jack Canadian whiskey,100,0,1,1,4
Yukon Jack Perma Frost schnapps,1,0,0,0,7
Zen green tea liqueur,6,0,1,1,8
Zima,25,0,1,1,13
Zima XXX Hard Orange,1,0,0,0,13
Zinfandel white wine,3,0,0,0,9
Zubrowka vodka,11,0,1,1,1
